OTU ID	CIMA.CLC.	CIMA.CLC.SUB.	CIMA.GLC.	CIMA.GLC.SUB.	CIMA.LAC.	CIMA.LAC.SUB.	CIMA.RMC.	CIMA.RMC.SUB.	CIMA.SMC.	CIMA.SMC.SUB.	GMT.CLC.	GMT.CLC.SUB.	GMT.GLC.	GMT.GLC.SUB.	GMT.LAC.	GMT.LAC.SUB.	GMT.RMC.	GMT.RMC.SUB.	GMT.SMC.	GMT.SMC.SUB.	KELSO.CLC.	KELSO.CLC.SUB.	KELSO.GLC.	KELSO.GLC.SUB.	KELSO.LAC.	KELSO.LAC.SUB.	KELSO.RMC.	KELSO.RMC.SUB.	KELSO.SMC.	KELSO.SMC.SUB.	NPMarch10.	NPMarch11.	NPMarch12.	NPMarch1SF.	NPMarch1Sub.	NPMarch2SF.	NPMarch2Sub.	NPMarch3SF.	NPMarch3Sub.	NPMarch4SF.	NPMarch4Sub.	NPMarch5SF.	NPMarch5Sub.	NPMarch6SF.	NPMarch6Sub.	NPMarch7SF.	NPMarch7Sub.	NPMarch8SF.	NPMarch8Sub.	NPMarch9SF.	NPMarch9Sub.	Taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Confidence Ranking	Growth Morphology	Trait	Notes	Citation/Source
OTU2548	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0247|None;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Botryosphaeriales"	-	-	-	-	-	-	-	Unassigned	-
OTU1199	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0092|None;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales"	Eurotiales	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	"Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158"
OTU1229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"SS|1.0000|HQ115650|SH016265.07FU;k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Pyronemataceae,g:Warcupia"	Warcupia	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	"Tedersoo L, et al. 2014. Science 346:1256688 (doi:10.1126/science.1256688)"
OTU1290	0	1	1	0	0	0	0	1	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"SS|0.3600|JX136218|SH179763.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricaceae,g:Tulostoma"	Tulostoma	13	Saprotroph	Soil Saprotroph	Probable	Gasteroid	NULL	Common name - stalked puffball	"Grgurinovic CA, Simpson JA. 2001. Fungal Diversity 8:97-127; Tedersoo L, et al. 2014. Science 346:1256688"
OTU1303	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	"SS|0.5600|HQ389194|SH191469.07FU;k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Pertusariales,f:Megasporaceae"	Megasporaceae	9	Symbiotroph	Lichenized	Probable	Thallus	NULL	"Lichenized with green algae, on rocks, often maritime or in  or close to fresh water (Cannon & Kirk 2007)"	"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge"
OTU1337	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"GS|98.6|JF340278|SH203402.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Fimetariella,s:Fimetariella rabenhorstii"	Fimetariella	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	"Tedersoo L, et al. 2014. Science 346:1256688"
OTU1353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0000|GU054268|SH180709.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lophiostomataceae"	Lophiostomataceae	9	Pathotroph-Saprotroph	Plant Pathogen-Undefined Saprotroph	Probable	Microfungus	NULL	Saprobic or necrotrophic on herbaceous and woody stems (Cannon & Kirk 2007)	"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge"
OTU1358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	2	3	"GSL|100.0|KP101204|SH216250.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Cladosporiaceae,g:Cladosporium"	Cladosporium	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Wood Saprotroph	Possible	Microfungus	NULL	NULL	"Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Lawrey JD, Diederich P. 2016. URL: http://www.lichenicolous.net [24 May 2017]; http://www.apsnet.org/publications/commonnames/Pages/default.aspx"
OTU1383	0	0	0	0	0	0	0	0	6	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"GS|100.0|HM365257|SH195329.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Chaetomiaceae,g:Chaetomium,s:Chaetomium iranianum"	Chaetomium	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Dung Saprotroph-Endophyte-Epiphyte-Plant Saprotroph-Wood Saprotroph	Possible	Microfungus	Soft Rot	"Saprobic, acting as key decay organisms of plant materials and plant-derived commodities (Cannon & Kirk 2007); Epiphyte detection method-culture (Massimo et al. 2015); Endophyte detection method-culture (Busby et al. 2016, David et al. 2016); Likely opportunistic human pathogen (Irinyi et al. 2015)"	"Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge; Bills GF, et al. 2013. Current Opinion in microbiology, 16:549-565; Tedersoo L, et al. 2014. Science 346:1256688; Irinyi L, et al. 2015. Medical Mycology 53:313-337; Massimo NC, et al. 2015. Microbial Ecology 70:61-76; Busby PE, et al. 2016. New Phytologist 209:1681-1692; David AS, et al. 2016. Microbial Ecology 71:912-926"
OTU1456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0247|DQ980579|SH185808.07FU;k:Fungi,p:Mucoromycota,c:Mucoromycetes,o:Mucorales"	Mucorales	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	"Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158"
OTU1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	"GS|98.5|AJ301706|SH206647.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Teratosphaeriaceae,g:Capnobotryella"	Capnobotryella	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	"Tedersoo L, et al. 2014. Science 346:1256688"
OTU1508	2	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	"SS|0.3700|KJ001430|SH032804.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Entolomataceae,g:Entoloma"	Entoloma	13	Pathotroph-Saprotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite-Soil Saprotroph-Undefined Saprotroph	Possible	Agaricoid	NULL	NULL	"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 (ECM/(not ECM); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 (sensu stricto); http://mycorrhizas.info/ecmf.html (ECM/(not ECM)"
OTU1512	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"GS|97.6|HE977527|SH201185.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Schizothecium"	Schizothecium	13	Saprotroph	Dung Saprotroph	Highly Probable	NULL	NULL	NULL	"Bills GF, et al. 2013. Current Opinion in microbiology, 16:549-565; Tedersoo L, et al. 2014. Science 346:1256688"
OTU1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	"GS|98.9|KU721775|SH524506.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Sparticola,s:Sparticola junci"	Sporormiaceae	9	Saprotroph	Dung Saprotroph-Plant Saprotroph	Probable	Microfungus	NULL	"Saprobic, associated with dung and rotting vegetation (Cannon & Kirk 2007)"	"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge"
OTU1569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0286|None;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales"	Saccharomycetales	7	Saprotroph	Undefined Saprotroph	Possible	Yeast	NULL	NULL	"Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158"
OTU1574	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"GS|98.7|MF532301|SH220112.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Entolomataceae"	Entolomataceae	9	Pathotroph-Saprotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite-Soil Saprotroph-Undefined Saprotroph	Possible	Agaricoid	NULL	"Saprobic or ectomycorrhizal, in both broadleaved and coniferous forests; a few species associated with other substrata such as dung and mosses (Cannon & Kirk 2007)"	"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge; List compiled by John Plischke III (http://home.comcast.net/~grifola/fungionfungi.pdf)"
OTU1599	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.8714|EU480007|SH003709.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricaceae,g:Tulostoma"	Tulostoma	13	Saprotroph	Soil Saprotroph	Probable	Gasteroid	NULL	Common name - stalked puffball	"Grgurinovic CA, Simpson JA. 2001. Fungal Diversity 8:97-127; Tedersoo L, et al. 2014. Science 346:1256688"
OTU1656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	"GS|98.8|KX290847|SH220112.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Ceratobasidiaceae,g:Ceratobasidium"	Ceratobasidiaceae	9	Pathotroph-Saprotroph-Symbiotroph	Endomycorrhizal-Plant Pathogen-Undefined Saprotroph	Possible	Microfungus	NULL	"Best known as plant pathogens, but also saprobic. Species are endomycorrhizal with a wide range of plant roots - especially of Orchidaceae but also even bryophytes (Cannon & Kirk 2007)"	"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge"
OTU1670	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	"GS|99.5|LC095044|SH214459.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mytilinidales,f:Gloniaceae,g:Cenococcum,s:Cenococcum geophilum"	Cenococcum	13	Symbiotroph	Ectomycorrhizal	Highly Probable	NULL	NULL	NULL	"Tedersoo L, et al. 2014. Science 346:1256688"
OTU1711	0	0	0	0	0	0	0	0	3	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.1667|KF675264|SH024502.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricaceae"	Agaricaceae	9	Saprotroph	Undefined Saprotroph	Probable	Agaricoid-Gasteroid-Secotioid	NULL	Primarily saprobes in grassland and woodland situations (Cannon & Kirk 2007)	"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge"
OTU1801	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"SS|0.0100|KJ834511|SH182529.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium"	Eurotiales	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	"Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158"
OTU1803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	"US|0.0000|None;k:Fungi,p:Glomeromycota,c:Paraglomeromycetes,o:Paraglomerales"	Paraglomerales	7	Symbiotroph	Arbuscular Mycorrhizal	Highly Probable	NULL	NULL	NULL	"Redecker D, et al. 2013. Mycorrhiza 23:515-531"
OTU2090	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	"US|0.0324|None;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales"	Hypocreales	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	"Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158"
OTU2145	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	"US|0.0286|None;k:Fungi,p:Mucoromycota,c:Mucoromycetes,o:Mucorales"	Mucorales	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	"Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158"
OTU1098	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0000|None;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Hymenochaetales"	-	-	-	-	-	-	-	Unassigned	-
OTU1148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"SS|0.7100|AY929121|SH030398.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Corticiales"	-	-	-	-	-	-	-	Unassigned	-
OTU1164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	4	0	0	0	0	0	0	0	0	0	0	0	"US|0.9649|None;k:Rhizaria,p:Cercozoa"	-	-	-	-	-	-	-	Unassigned	-
OTU1167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"US|0.0324|None;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales"	-	-	-	-	-	-	-	Unassigned	-
OTU1168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"GS|100.0|EU489898|SH030150.07FU;k:Fungi,p:Ascomycota"	-	-	-	-	-	-	-	Unassigned	-
OTU1222	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0324|None;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Russulales"	-	-	-	-	-	-	-	Unassigned	-
OTU1231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|1.0000|LC205477|SH220112.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1234	0	1	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.8977|LC204264|SH220112.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales"	-	-	-	-	-	-	-	Unassigned	-
OTU1245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.2976|KF800234|SH212733.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1246	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.9639|None;k:Rhizaria,p:Cercozoa"	-	-	-	-	-	-	-	Unassigned	-
OTU1259	0	0	0	0	0	0	0	0	0	0	2	2	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"GS|98.5|LC205508|SH220112.07FU;k:Fungi,p:Ascomycota,c:Leotiomycetes"	-	-	-	-	-	-	-	Unassigned	-
OTU1280	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9999|JN906184|SH022043.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1299	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	"GS|100.0|EF159202|SH206550.07FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes"	-	-	-	-	-	-	-	Unassigned	-
OTU1316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.9733|None;k:Rhizaria,p:Cercozoa"	-	-	-	-	-	-	-	Unassigned	-
OTU1334	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0119|KF222036|SH221826.07FU;k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Pertusariales"	-	-	-	-	-	-	-	Unassigned	-
OTU1356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.9367|None;k:Fungi,p:Ascomycota,c:Dothideomycetes"	-	-	-	-	-	-	-	Unassigned	-
OTU1369	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.9367|None;k:Fungi,p:Basidiomycota,c:Agaricomycetes"	-	-	-	-	-	-	-	Unassigned	-
OTU1371	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"SS|0.4200|KP132399|SH195386.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales"	-	-	-	-	-	-	-	Unassigned	-
OTU1389	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0045|None;k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales"	-	-	-	-	-	-	-	Unassigned	-
OTU1394	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"SS|0.6600|KF800399|SH007167.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales"	-	-	-	-	-	-	-	Unassigned	-
OTU1421	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.9702|JX043208|SH482032.07FU;k:Rhizaria,p:Cercozoa"	-	-	-	-	-	-	-	Unassigned	-
OTU1433	0	0	0	4	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0000|DQ458906|SH217285.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"	-	-	-	-	-	-	-	Unassigned	-
OTU1441	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"GS|99.0|MF530254|SH220112.07FU;k:Fungi,p:Chytridiomycota"	-	-	-	-	-	-	-	Unassigned	-
OTU1445	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.6908|JX388650|SH186595.07FU;k:Fungi,p:Ascomycota"	-	-	-	-	-	-	-	Unassigned	-
OTU1466	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0147|None;k:Fungi,p:Ascomycota,c:Schizosaccharomycetes,o:Schizosaccharomycetales"	-	-	-	-	-	-	-	Unassigned	-
OTU1501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"US|0.0260|None;k:Fungi,p:Entomophthoromycota,c:Entomophthoromycetes,o:Entomophthorales"	-	-	-	-	-	-	-	Unassigned	-
OTU1519	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	"US|0.0000|None;k:Fungi,p:Basidiomycota,c:Microbotryomycetes"	-	-	-	-	-	-	-	Unassigned	-
OTU1527	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.9639|MF534529|SH220112.07FU;k:Rhizaria,p:Cercozoa"	-	-	-	-	-	-	-	Unassigned	-
OTU1571	0	0	0	0	0	0	1	0	0	0	0	2	0	0	2	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0077|None;k:Fungi,p:Ascomycota,c:Geoglossomycetes,o:Geoglossales"	-	-	-	-	-	-	-	Unassigned	-
OTU1572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.8893|None;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales"	-	-	-	-	-	-	-	Unassigned	-
OTU1577	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|EU144460|SH486561.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	US|1.0000|None;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1645	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"GS|100.0|KP724985|SH489431.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Testudinaceae"	-	-	-	-	-	-	-	Unassigned	-
